,Item,ValorUnitarioAprovado,Data,idPRONAC
2362186,Assessor de imprensa,5000.0,2016-11-03 00:00:00,203673
1746833,Transporte Local / Locação de Automóvel / Combustível,6.0,2014-01-07 10:09:08,168601
652900,Tratamento de imagens,0.0,2011-01-31 00:00:00,130990
426732,Hospedagem com Alimentação,190.0,2010-06-01 00:00:00,123292
669325,Hospedagem com Alimentação,1800.0,2012-03-21 00:00:00,132679
236859,INSS,25000.0,2010-01-01 00:00:00,117098
967488,Elaboração e Agenciamento,79990.0,2010-10-31 00:00:00,127590
1787868,Catálogo do Acervo,0.0,2014-05-12 00:00:00,170748
715540,Banheiro químico,120.0,2011-03-18 00:00:00,133111
315975,Sítio de Internet - Hospedagem,400.0,2010-08-02 00:00:00,121023
1071187,Assistente de curadoria,1200.0,2013-09-24 00:00:00,146973
1910477,Cenografia/material/confecção,0.0,2017-07-03 17:18:31,209535
757383,Créditos abertura e rotativos,5350.0,2011-05-01 00:00:00,135347
1261764,Custo distribuição para bibliotecas,25.0,2012-09-20 00:00:00,154380
992505,Programa,1.4,2012-01-09 00:00:00,144726
1333250,Artista criação,30000.0,2014-01-07 00:00:00,169117
1750856,Refeição,60.0,2014-01-07 10:09:08,169146
160341,Produção de alegoria de mão,250.0,2009-10-27 00:00:00,116123
1276758,Telão,4500.0,2014-01-07 10:09:08,155757
2154197,Coordenação de Comunicação,4000.0,2016-07-20 00:00:00,190365
1996811,Sítio de Internet - Design e criação,6000.0,2015-01-10 09:55:46,183354
1653312,Correios,150.0,2014-02-03 00:00:00,164124
297212,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",800.0,2013-01-07 00:00:00,156193
1754894,Transporte Local / Locação de Automóvel / Combustível,0.0,2014-06-06 07:27:04,170905
2306737,Coreógrafo,5000.0,2016-12-27 17:16:43,198385
1115941,Projetos Museológicos e Museográficos - Propostas Básicas,6000.0,2012-03-28 00:00:00,148638
2123276,Peças de Internet(criação/textos/frames/multimídia),6000.0,2015-04-30 00:00:00,190337
1471455,Segurança,85.0,2013-05-02 00:00:00,159566
823411,Técnico de audiovisual,300.0,2011-08-10 00:00:00,137133
55551,Cópias e reproduções,3.45,2009-09-01 00:00:00,112311
1926229,Coordenação dos monitores,2800.0,2014-10-24 12:33:07,183125
480330,Direção musical,3000.0,2010-10-18 00:00:00,123103
2322963,Iluminador,3200.0,2016-04-20 13:48:32,201762
787771,Clipping,1000.0,2011-07-06 00:00:00,136005
2375821,Transporte Local / Locação de Automóvel / Combustível,4940.0,2016-11-16 00:00:00,203562
811317,Refeição,150.0,2011-08-01 00:00:00,137010
1556356,Refeição,28.0,2013-12-30 00:00:00,168977
1297200,"Locação de equipamentos de luz (torres, mesas, racks, cabos, refletores, máquinas de fumaça, monitor)",83.33,2012-11-01 00:00:00,155244
1521771,Acessórios,3.78,2013-04-30 00:00:00,160168
1036102,Projetos Técnicos Complementares ,467.0,2014-10-06 16:36:40,182882
1980317,Figurino,2000.0,2014-12-22 00:00:00,185703
122595,Revisão de Texto,40.0,2016-01-11 10:01:33,199575
1979731,Gravação de vozes,500.0,2015-01-10 09:55:46,184241
1618708,Diretor de produção,1000.0,2013-07-08 00:00:00,162233
450220,Camisetas,11.0,2011-01-01 00:00:00,124190
126193,Consultoria Técnica,0.0,2010-08-01 00:00:00,115600
191300,Elaboração e Agenciamento,40000.0,2010-04-22 00:00:00,114131
880509,Coordenação Administrativo- Financeiro,4976.0,2015-07-22 16:39:18,191634
2296504,Designer gráfico,30000.0,2016-04-27 00:00:00,200631
1163627,Folders,0.75,2012-05-14 00:00:00,148524
125189,"Audiovisual 3' a 5'
",510.0,2009-09-09 00:00:00,115178
1369294,Montador,2000.0,2013-01-10 00:00:00,156693
2046143,Projeto Gráfico,53000.0,2014-11-03 00:00:00,184540
342350,Coordenação Administrativo- Financeiro,8500.0,2011-05-04 00:00:00,119538
144053,Transporte Local / Locação de Automóvel / Combustível,200.0,2010-01-01 00:00:00,115789
1846256,Assessor de imprensa,4000.0,2014-05-22 16:38:36,172879
1022341,Banda/Grupo nacional,15000.0,2014-01-07 00:00:00,145478
2040347,Programa,0.0,2015-03-01 14:20:55,186677
1933954,Jornalista assistente,3000.0,2014-05-10 08:16:36,177699
2534080,Designer gráfico,0.0,2017-03-24 14:20:17,207356
2161388,Coordenação de oficinas,1500.0,2015-11-11 17:05:44,192960
555177,Remuneração para captação de recursos,50000.0,2011-06-18 00:00:00,129027
1584710,Transporte Local / Locação de Automóvel / Combustível,6500.0,2013-08-12 00:00:00,162636
384601,Contador,400.0,2010-06-07 00:00:00,122606
1114690,Locação de sala para ensaios,5000.0,2013-01-01 00:00:00,148839
230963,Projeto cenográfico,2000.0,2009-11-08 00:00:00,116564
1744173,Coordenação Editorial,6400.0,2015-01-10 00:00:00,167067
1356199,Estagiário,622.0,2013-02-04 00:00:00,157593
1044613,Locação de teatro,2000.0,2012-03-01 00:00:00,146410
2402439,Locação de teatro,500.0,2016-09-21 11:51:17,203259
1577953,Remuneração para captação de recursos,33278.0,2014-01-07 10:09:08,167214
1466082,Produtor,4800.0,2015-01-10 09:55:46,177291
1443632,Apresentador / Maitre,20000.0,2014-01-07 10:09:08,169367
2112153,Aluguel de ônibus,0.0,2015-07-06 17:57:12,189603
2254161,Segurança,100.0,2015-07-22 00:00:00,192358
2235665,Produtor Executivo,25000.0,2015-12-22 17:27:51,195643
1578404,Cópia de exibição,67255.0,2013-06-25 00:00:00,162244
1221912,"Fotografia Artística (Fotógrafo, Tratamento, Revelação, etc.)",3000.0,2014-01-07 10:09:08,151820
356058,Sinalização,2700.0,2010-04-10 00:00:00,120888
2203018,Locação de Sala de Espetáculo,900.0,2016-11-11 00:00:00,202983
1183661,Regente,1500.0,2013-01-01 00:00:00,151280
1837366,Busdoor,170.0,2014-05-29 00:00:00,174663
1119114,Instalações elétricas e eletrônicas,5.79,2012-04-01 00:00:00,148705
1578925,Vídeo,9000.0,2014-01-07 00:00:00,161408
782270,Tradutor,8500.0,2011-08-01 00:00:00,135757
1519083,Material de apoio pedagógico,3000.0,2015-01-10 09:55:46,160818
2462471,Assistente de produção,3500.0,2016-10-18 00:00:00,206057
2511374,Músicos / Intérpretes,3500.0,2017-04-12 00:00:00,209184
912260,Costureira,1500.0,2011-11-01 00:00:00,141006
2496015,Material de execução dos figurinos,5000.0,2017-06-26 10:47:04,209003
473504,INSS,700.0,2010-08-02 00:00:00,124023
393031,Coordenação pedagógica,1500.0,2011-03-01 00:00:00,122289
1017039,Coordenador de produção,5000.0,2012-02-06 00:00:00,146119
782409,Locação de arquibancadas,0.0,2016-11-10 15:33:02,194619
1335064,Músico nacional,15000.0,2012-12-20 00:00:00,156804
1932657,Legenda descritiva,29.0,2017-11-29 10:35:13,215399
1140622,Locação equipamento de iluminação,1800.0,2012-06-01 00:00:00,149777
611531,Transporte Local / Locação de Automóvel / Combustível,1500.0,2011-08-01 00:00:00,130478
975695,Roadie,500.0,2011-11-25 00:00:00,142232
799559,Diretor de produção,4000.0,2013-01-01 00:00:00,135794
1575997,Contador,600.0,2013-06-03 00:00:00,160867
2173772,Folders,0.2,2015-08-14 16:24:36,192398
124863,Coordenador do Projeto,4500.0,2011-05-01 00:00:00,128905
853453,Elaboração de prestação de contas,3000.0,2012-06-22 00:00:00,150498
939446,"Locação de equipamentos de luz (torres, mesas, racks, cabos, refletores, máquinas de fumaça, monitor)",800.0,2012-07-01 00:00:00,139653
895199,Locação de equipamento de legendagem eletrônica,3000.0,2011-11-23 00:00:00,136818
623056,"Locação de equipamentos de luz (torres, mesas, racks, cabos, refletores, máquinas de fumaça, monitor)",4500.0,2011-08-01 00:00:00,131371
225298,Impressão,25.8,2010-03-01 00:00:00,118226
285259,Embalagem e acondicionamento para a exposição,9000.0,2010-03-15 00:00:00,119197
1872732,Transporte Local / Locação de Automóvel / Combustível,5000.0,2014-07-12 08:40:45,178548
1106906,Custos de infra estrutura,300.0,2012-03-12 00:00:00,148556
2514040,Camisetas,20.0,2017-06-09 11:17:46,208213
985795,Costureira,3000.0,2012-03-01 00:00:00,145081
1494582,Produtor Executivo,12000.0,2012-11-29 00:00:00,155733
2251261,Direitos Autorais,15000.0,2015-12-23 10:46:27,197625
1235084,Cartaz,400.0,2012-11-01 00:00:00,154641
1139299,Direção musical,750.0,2012-06-01 00:00:00,149016
167252,Confecção de Convites,0.45,2010-01-05 00:00:00,116345
767820,Coordenador Administrativo,2000.0,2011-05-15 00:00:00,133935
2268552,Coordenação pedagógica,1800.0,2015-12-03 00:00:00,195017
1289080,Assistente do diretor,4000.0,2014-01-07 10:09:08,154736
1300665,Telefone,3000.0,2012-12-01 00:00:00,155646
424440,Assistente de Diretor,0.0,2011-07-01 00:00:00,124440
132162,Material de execução dos figurinos,0.0,2010-01-11 00:00:00,114317
1361367,Diretor Artístico,2000.0,2015-09-14 16:34:58,194033
1481893,Aluguel de ônibus,750.0,2015-01-10 09:55:47,185308
2031099,Projeto cenográfico,1850.0,2015-01-10 09:55:46,184715
2134931,Continuista,1500.0,2015-03-26 11:12:53,190632
305647,Transporte de material,2000.0,2010-08-31 00:00:00,124462
409876,Registro e documentação fotográfica,600.0,2010-08-06 00:00:00,124740
471339,Transporte Local / Locação de Automóvel / Combustível,60.0,2010-09-15 00:00:00,125997
194721,Refeição,0.0,2014-12-03 09:21:48,177316
552267,Hospedagem sem Alimentação,90.0,2010-10-27 00:00:00,127528
1846467,Distribuidor de impresso,2000.0,2015-01-10 09:55:46,175256
542583,Hospedagem com Alimentação,250.0,2010-12-18 00:00:00,128769
1180305,Operador de som,3500.0,2012-09-01 00:00:00,152788
516960,Tapetes de dança,150.0,2011-06-01 00:00:00,129147
2196330,Telefone,600.0,2015-09-25 00:00:00,193384
1996978,Telefone,500.0,2015-03-02 08:51:18,185661
53867,Coordenador do Projeto,16000.0,2009-05-30 00:00:00,111181
428272,Projeto Gráfico,3000.0,2010-06-20 00:00:00,122659
1715676,Camarim,600.0,2014-01-07 10:09:08,167942
1047772,Grupo teatral,6000.0,2013-05-15 00:00:00,160734
899671,Assessor de imprensa,4000.0,2011-10-03 00:00:00,138538
16722,Assistente de som,200.0,2009-05-20 00:00:00,111258
957560,Energia Elétrica,550.0,2013-01-01 00:00:00,141464
977380,"Livro
",60.0,2012-01-30 00:00:00,145169
1564333,Pinturas,5000.0,2013-08-08 00:00:00,162808
22900,Sítio de Internet - Design e criação,5000.0,2009-06-05 00:00:00,111422
1562866,Projeto Estrutural,24000.0,2013-07-17 00:00:00,162347
1954196,Cartaz,600.0,2014-09-22 16:10:02,183724
1667910,Frete aéreo,100.0,2014-01-07 10:09:09,167180
1934893,Locação de Gerador de Energia,1000.0,2014-08-20 16:38:06,183040
1775653,Locação equipamento de som,3000.0,2013-12-05 00:00:00,167721
1992509,"Folder formato até A5(15,5x21cm)
",0.6,2014-12-01 17:01:54,185914
2488896,Assistente de produção,1800.0,2017-05-02 11:13:49,208055
135361,Montagem e desmontagem,200.0,2010-01-01 00:00:00,116772
246,Camareira,1000.0,2009-04-30 00:00:00,111287
1385088,Viga em concreto pré-moldado estrutural,820.0,2013-05-23 00:00:00,157808
1237926,Arranjador,1615.0,2014-01-07 10:09:08,152623
1650642,Designer gráfico,4500.0,2014-01-07 10:09:08,164571
713136,Refeição,50.0,2011-06-14 00:00:00,133580
224344,Elaboração e Agenciamento,73971.0,2010-01-15 00:00:00,117249
1666055,Pinturas e Enceramentos,26.01,2016-01-22 16:49:46,166834
1932139,FGTS,0.0,2014-08-01 20:23:49,177410
1397649,Transporte de material,500.0,2014-01-07 10:09:09,157306
2345044,Telefone,800.0,2016-06-15 00:00:00,200230
1293022,Projeto Estrutural,0.0,2013-03-21 00:00:00,155171
1715488,Consertos figurino e adereços ,3500.0,2014-01-07 10:09:08,168422
1378663,Assistente administrativo,5000.0,2014-01-07 10:09:08,157518
691688,Camisetas,15.0,2011-06-01 00:00:00,133518
1958131,Água,4300.0,2014-10-23 17:41:59,183692
512032,Assessoria Jurídica (Contratos Inclusive),5000.0,2016-06-25 00:00:00,200555
1069657,Projeto Gráfico,1000.0,2012-03-01 00:00:00,147128
311542,Transporte de material,25000.0,2010-01-01 00:00:00,117932
1706726,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",200.0,2015-01-10 09:55:46,164552
550922,"Seguro (pessoas, obras e equipamentos - especificar)",14000.0,2015-07-03 16:39:58,191401
220407,Diretor Artístico,10000.0,2014-08-16 00:00:00,177315
215994,Locação de teatro,30000.0,2010-05-07 00:00:00,117444
612465,Assistente de produção,1125.0,2011-02-01 00:00:00,131337
1612480,Passagens terrestres,37.8,2013-07-26 00:00:00,162311
879263,Locação de teatro,1500.0,2011-08-05 00:00:00,136878
1172647,Restauração / Conservação das estruturas,389.15,2013-04-02 00:00:00,150814
1003467,Flauta Transversa,1200.0,2015-07-09 00:00:00,191697
2466034,Monitores,14000.0,2016-12-27 17:16:43,206983
2221183,Remuneração para captação de recursos,63848.0,2015-07-22 00:00:00,192871
632500,Editoração Eletrônica,3300.0,2010-11-01 00:00:00,127628
2086458,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),4000.0,2015-09-18 00:00:00,190175
2540938,Músico instrumentista,500.0,2018-01-01 20:29:05,210673
1753372,Locação equipamento de iluminação,28000.0,2015-01-10 00:00:00,168585
478132,Elaboração e Agenciamento,4500.0,2011-03-16 00:00:00,125763
1515413,Hospedagem sem Alimentação,70.0,2015-01-10 09:55:46,159940
1628059,Acetona P. A.,20.0,2015-01-10 09:55:46,182683
1812254,Ensaios,3000.0,2014-05-10 08:16:36,172992
1578090,"Seguro (pessoas, obras e equipamentos - especificar)",42600.0,2015-01-10 09:55:46,167224
1080641,Sítio de Internet - Design e criação,2500.0,2011-12-20 00:00:00,144397
2187793,Locação/montagem de stand ,0.0,2015-05-29 00:00:00,190852
1012678,Regente,30000.0,2012-01-20 00:00:00,143857
206193,Limpeza e preparo da área / locações,70.0,2011-01-01 00:00:00,118555
438196,Registro e documentação fotográfica,3600.0,2010-11-24 00:00:00,125193
883466,"Fotografia Artística (Fotógrafo, Tratamento, Revelação, etc.)",15000.0,2011-09-01 00:00:00,137730
565232,Costureira,1170.0,2010-10-08 00:00:00,126817
1385517,Locação de Mobiliário,500.0,2013-04-17 00:00:00,157930
1786395,Remuneração para captação de recursos,75560.0,2017-05-19 11:05:19,208691
1039335,Cartaz,5.0,2014-09-30 00:00:00,182876
941701,Ator/Atriz,15000.0,2011-10-26 00:00:00,140824
1586793,Aluguel de vans,450.0,2015-01-10 09:55:46,185356
2194757,Remuneração para captação de recursos,54290.1,2016-01-14 16:27:16,193936
71157,Mídia impressa,2000.0,2009-06-30 00:00:00,111665
2111382,Solista,0.0,2015-04-16 00:00:00,190107
1937474,"Locação de equipamentos de luz (torres, mesas, racks, cabos, refletores, máquinas de fumaça, monitor)",3000.0,2014-09-24 15:45:31,183327
1198207,Carro de som,35.0,2012-08-01 00:00:00,151806
1807656,Mobiliário Expositivo,29.67,2014-10-11 08:04:40,184065
1134459,Secretária,140.0,2012-06-01 00:00:00,149979
490324,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),1500.0,2010-09-05 00:00:00,126118
2121923,Refeição,4000.0,2015-02-21 15:19:11,189124
892804,Grupo musical / banda,2500.0,2011-10-16 01:00:00,140131
506134,Locação de cadeiras,0.0,2011-04-07 00:00:00,126251
461403,Elaboração e Agenciamento,32872.0,2010-07-19 00:00:00,124045
397469,Hospedagem com Alimentação,3000.0,2013-08-01 00:00:00,162167
491117,Fonoaudiólogo (a),1500.0,2011-01-03 00:00:00,127442
792270,Coordenador Administrativo,2500.0,2011-08-01 00:00:00,136166
1317357,Cartão postal,0.65,2012-12-01 00:00:00,155604
313411,Regente,15000.0,2010-11-12 00:00:00,121817
1816328,Assistentes,1200.0,2015-01-10 09:55:46,171334
1472283,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),700.0,2012-11-15 00:00:00,155794
394175,Hospedagem com Alimentação,150.0,2010-07-21 00:00:00,121576
910683,Correios,150.0,2011-08-23 00:00:00,134044
2223765,Coreógrafo,2000.0,2016-09-13 00:00:00,202975
2575099,Operador de Luz,700.0,2017-08-23 10:08:16,209790
204534,Iluminação de emergência,90.0,2009-12-15 00:00:00,118676
892798,Transporte Local / Locação de Automóvel / Combustível,400.0,2012-05-02 00:00:00,138469
1536616,Aluguel de vans,550.0,2013-05-06 00:00:00,160570
700000,Instalações elétricas,17.69,2011-06-20 00:00:00,134496
516002,Mídia radiofônica,2500.0,2014-01-07 10:09:09,157386
2448896,Coordenação geral,4000.0,2017-01-28 11:14:17,207046
1856988,Camisetas,15.0,2013-07-15 00:00:00,160511
1316977,Locação de rádio de comunicação,80.0,2013-01-10 00:00:00,156785
1370192,Material de apoio pedagógico,300.0,2013-01-01 00:00:00,156179
16741,"Fotografia Artística (Fotógrafo, Tratamento, Revelação, etc.)",12000.0,2010-03-11 00:00:00,111208
2024593,Assessoria Jurídica (Contratos Inclusive),5000.0,2014-12-10 16:47:16,186009
523412,Material de escritório,20.0,2011-01-01 00:00:00,129116
651011,Correios,5000.0,2011-07-01 00:00:00,135661
1656210,Instrutor,1250.0,2013-10-04 00:00:00,163515
1161024,Produtor Executivo,2500.0,2012-06-28 00:00:00,150106
935136,Diretor Artístico,4000.0,2011-12-01 00:00:00,142512
1994436,Mídia impressa,50000.0,2015-11-20 17:01:49,198701
1214469,Assistente administrativo,1500.0,2014-01-07 10:09:08,152801
1196593,Coordenação geral,1500.0,2012-07-31 00:00:00,150641
106495,Segurança,10000.0,2010-09-05 00:00:00,121176
2011460,Camisetas,12.0,2014-09-26 16:32:53,183222
2288707,Diárias,250.0,2015-12-17 17:15:58,199724
1207509,Manutenção de site,400.0,2014-06-10 08:06:42,180158
1266410,Preparador Corporal,6000.0,2012-06-27 00:00:00,152926
2022246,Camisetas,15.0,2015-01-10 09:55:46,185684
416259,Transporte Local / Locação de Automóvel / Combustível,10000.0,2011-05-20 00:00:00,123298
1744003,Coordenação geral,3000.0,2014-01-07 10:09:08,169216
1062100,Mídia Televisiva,14000.0,2012-01-02 00:00:00,144271
2061895,Museólogo,4200.0,2017-12-19 00:00:00,215317
538678,Coordenação pedagógica,40000.0,2010-12-18 00:00:00,128769
579958,Camarim,150.0,2011-01-07 00:00:00,127499
40290,Filipeta,0.1,2009-08-10 00:00:00,112741
1474029,Outdoors,10200.0,2015-01-26 00:00:00,173328
993607,CIDE - Contribuição de Intervenção no Domínio Econômico,90.35,2012-02-13 00:00:00,144279
1038902,Licenças,4000.0,2013-01-01 00:00:00,146225
1177565,Contador de histórias,150.0,2012-06-13 00:00:00,150183
1715818,Produtor Executivo,0.0,2014-01-16 11:04:55,169339
2335419,Sítio de Internet - Hospedagem,12000.0,2016-06-23 09:37:12,202107
1482694,Diretor de produção,4000.0,2013-04-20 00:00:00,159755
2199773,Material de apoio pedagógico,7.0,2015-12-17 00:00:00,194049
26846,Correios,2000.0,2009-05-28 00:00:00,112263
2564199,Intérprete de libras,650.0,2018-01-01 15:41:33,215988
356320,Assessor de imprensa,15000.0,2011-05-15 00:00:00,125345
806180,Pesquisador,2500.0,2011-09-01 00:00:00,137869
826975,Lavanderia,1000.0,2011-11-01 00:00:00,138094
1664296,Instalações elétricas e eletrônicas,1635.14,2016-01-22 16:49:46,166834
2510969,Contador,2000.0,2017-02-27 00:00:00,207722
129305,Sítio de Internet - Hospedagem,15.0,2010-01-01 00:00:00,115816
669744,Designer gráfico,2500.0,2011-08-01 00:00:00,132292
1372331,Montagem e desmontagem,2000.0,2013-01-25 00:00:00,157618
1127622,Diretor de produção,0.0,2012-05-28 00:00:00,149881
342465,Coordenador Administrativo,4000.0,2011-04-01 00:00:00,128823
693268,Assistentes,3000.0,2011-04-01 00:00:00,133524
785002,Material de consumo,2500.0,2012-03-01 00:00:00,135886
994770,Palco (praticável) 50 m²,33000.0,2012-03-15 00:00:00,146820
2230296,Coordenador Administrativo,3000.0,2015-08-24 00:00:00,193168
2151970,Material de escritório,500.0,2015-06-22 15:34:18,191789
2481424,Coordenação educativa,3000.0,2016-12-08 13:26:47,206939
